,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
3353,19375141,male,28,186,83,26,106,41,155
3354,11706021,female,33,163,62,17,92,40.5,80
3355,11218506,female,76,172,76,21,105,40.3,140
3356,16840126,male,22,177,77,7,87,39.3,19
3357,17825244,male,65,189,98,27,125,40.9,295
3358,15852013,male,26,190,88,14,95,39.7,60
3359,12020677,male,43,192,100,16,100,40.5,98
3360,12239606,female,64,159,59,29,112,41.3,215
3361,12329594,male,24,190,89,27,103,40.9,147
3362,16823412,female,59,164,61,20,100,40.3,120
3363,15062817,male,28,184,79,16,93,40.1,63
3364,13277223,male,20,175,73,15,98,40.7,62
3365,17094094,female,29,177,68,26,101,40.8,143
3366,19222525,female,35,164,63,26,110,40.5,173
3367,17204407,male,63,184,84,27,111,40.6,227
3368,18718338,female,33,173,63,3,82,38.7,11
3369,15118662,male,73,185,83,1,76,37.7,4
3370,10370812,male,45,191,99,14,96,40,79
3371,13061946,male,23,196,90,14,93,40.3,55
3372,19608093,female,50,154,55,11,90,40,54
3373,12348096,male,40,179,76,5,85,39.4,16
3374,13326376,female,61,164,62,13,95,40.1,72
3375,15526188,female,63,172,70,3,85,38.6,13
3376,13904930,female,22,168,63,26,100,40.9,139
3377,17211445,female,24,152,52,10,83,40.1,37
3378,16893999,male,29,195,96,19,95,40.3,88
3379,12348364,male,29,183,87,4,78,38.6,7
3380,11586146,female,27,167,60,28,101,40.9,156
3381,14352945,male,41,197,102,24,108,40.2,175
3382,19149514,female,53,174,66,22,105,40.6,140
3383,19450091,female,25,149,54,11,95,39.7,55
3384,19089595,male,33,181,79,1,85,37.9,3
3385,16498944,female,27,181,73,20,94,40.5,93
3386,19111689,male,51,171,76,6,89,39.2,26
3387,11864438,female,27,163,56,9,87,39.7,37
3388,18373224,male,21,188,93,22,97,40.8,99
3389,18492508,male,58,186,90,20,103,40.6,142
3390,17582995,male,29,192,88,29,106,40.9,177
3391,11811625,female,74,172,73,8,89,39.7,40
3392,13027111,female,24,169,66,7,85,39.6,26
3393,11297752,female,40,172,59,8,83,39.3,31
3394,17107035,female,47,151,55,20,101,40.7,120
3395,17103446,male,35,198,103,5,90,39,22
3396,14626571,male,57,187,86,20,100,40,130
3397,17111333,male,71,193,90,20,100,40.6,146
3398,19194028,female,34,176,76,18,95,40.3,87
3399,11508773,male,52,173,77,14,88,40.4,60
3400,15030497,male,21,181,77,2,84,38.4,4
3401,18435723,female,34,161,64,12,87,39.9,50
3402,10137959,female,49,172,71,13,91,39.9,62
3403,16705862,male,26,174,73,27,108,40.5,161
3404,19246060,female,24,152,53,12,93,40.2,57
3405,18975061,male,67,174,74,12,92,40,66
3406,15902380,male,23,196,96,16,92,40.3,62
3407,14575693,male,32,187,90,12,89,40.2,45
3408,13361748,female,21,161,55,25,103,40.7,144
3409,16344308,female,25,185,85,20,104,40.6,110
3410,19946953,male,29,167,71,16,86,40.4,44
3411,14509148,female,33,166,65,4,84,38.6,15
3412,19241477,female,23,172,69,24,103,40.8,134
3413,15672175,male,24,176,78,27,109,40.7,165
3414,16666527,female,27,157,57,8,101,39.6,45
3415,18172695,male,64,194,97,20,101,40.4,145
3416,14474752,male,52,197,99,5,79,39.2,17
3417,18541041,female,34,180,79,16,92,40.1,72
3418,13967751,male,65,176,84,26,110,40.7,218
3419,15146784,male,73,183,88,25,99,40.6,179
3420,17003411,female,37,173,74,15,83,40.3,55
3421,14289807,female,34,155,55,28,108,40.9,182
3422,11549984,male,26,191,96,8,92,39.7,32
3423,15864536,female,30,169,62,13,93,40.2,62
3424,13790993,male,27,185,85,18,106,39.8,107
3425,12499028,female,22,165,64,15,93,40.3,69
3426,13423810,female,42,173,66,2,84,38.5,8
3427,15348646,male,71,179,81,14,101,40.1,101
3428,13925975,male,46,203,110,9,91,39.7,46
3429,12382002,male,65,187,98,29,108,41.3,243
3430,15025927,male,25,179,77,29,114,41.1,200
3431,14815315,female,73,162,66,28,96,40.6,162
3432,10177894,female,53,167,63,2,74,38.1,6
3433,13698618,male,31,180,79,25,102,40.8,135
3434,16772615,female,21,169,64,12,90,39.9,51
3435,14948683,male,26,186,82,2,77,37.9,3
3436,12751836,female,42,158,59,27,103,40.9,164
3437,19015743,male,20,185,79,19,98,40.5,81
3438,10165882,male,65,183,82,11,87,39.6,53
3439,12197927,male,53,165,71,20,96,40.9,108
3440,10380992,male,22,197,94,25,108,40.6,155
3441,16110224,male,38,188,85,7,75,39.4,13
3442,15770448,male,27,198,97,23,100,40.7,122
3443,14047347,male,34,182,84,23,101,40.4,127
3444,12329819,female,41,154,56,21,105,40.5,132
3445,19823260,male,36,182,79,17,96,40.5,81
3446,15600237,male,52,190,91,26,103,40.9,178
3447,11540058,male,21,173,72,25,106,40.5,135
3448,11677333,female,35,167,63,24,100,40.7,134
3449,11153847,female,66,159,61,27,106,41.2,183
3450,11190875,male,49,205,101,30,119,40.8,280
3451,17951993,male,42,182,85,22,94,40.7,107
3452,16772677,female,52,178,73,20,103,40.3,121
3453,15858398,male,53,184,83,13,95,39.8,72
3454,12169308,male,38,180,80,24,98,40.8,124
3455,14069307,male,69,174,78,25,105,41.1,192
3456,19109810,female,25,152,49,26,108,40.7,167
3457,19245090,female,23,170,60,19,100,40.4,103
3458,12736596,female,22,154,61,13,93,39.9,60
3459,12079891,female,41,156,61,11,97,39.9,59
3460,11834679,female,64,169,65,17,94,40.3,92
3461,17964265,female,31,169,72,9,89,39.7,38
3462,14701127,female,34,159,57,28,117,40.9,209
3463,15955077,female,53,155,57,30,106,41.1,198
3464,14070739,female,21,150,51,21,97,40.2,108
3465,18360308,male,33,188,95,27,103,40.7,162
3466,17453918,male,32,162,65,6,91,39.3,21
3467,14397689,male,45,176,79,6,90,39.3,26
3468,10083493,female,73,154,57,10,90,39.9,53
3469,18992142,male,36,176,83,26,101,40.8,145
3470,13251563,female,35,191,83,26,107,40.6,157
3471,16145672,female,46,155,57,26,112,40.9,185
3472,12941537,male,28,194,86,19,103,40.3,106
3473,10832385,male,66,192,86,1,83,37.7,4
3474,17811884,female,50,159,59,22,94,40.6,115
3475,10153480,female,33,171,70,10,92,39.8,46
3476,10204765,male,26,173,77,23,103,40.2,121
3477,17146058,female,28,158,55,19,101,40.5,108
3478,12437385,male,55,198,104,18,103,40,131
3479,12399826,male,38,190,94,13,90,40,55
3480,16137146,male,56,174,78,4,83,38.5,15
3481,12377264,female,72,160,62,11,94,39.8,62
3482,14734204,male,56,181,84,25,106,40.9,183
3483,19643634,male,59,189,85,22,104,40.5,158
3484,19981385,female,75,176,73,13,95,40.3,73
3485,17643401,male,38,173,74,15,94,40,67
3486,13577418,female,22,172,65,8,83,39.6,28
3487,17494080,female,33,167,64,3,78,39,9
3488,17007545,female,57,160,59,18,98,40.6,104
3489,14160108,male,61,168,76,27,113,40.7,228
3490,14674348,male,57,210,122,5,80,39.2,21
3491,17667877,male,22,177,82,16,97,40,69
3492,19937105,male,51,193,91,15,104,40.4,104
3493,17035813,male,33,174,74,24,111,40.9,162
3494,10387101,female,43,166,69,15,96,40,78
3495,15775471,female,60,152,57,6,84,39.3,26
3496,11097094,male,22,171,79,20,107,40.3,115
3497,11158504,female,50,154,54,26,97,41,147
3498,12617185,male,27,187,88,10,90,40,36
3499,13124424,female,65,178,73,17,91,40.2,85
3500,16710726,male,65,197,102,13,83,40.1,61
3501,19326195,male,27,177,75,19,101,40,95
3502,19945874,female,36,169,66,23,104,40.9,137
3503,15580882,female,39,165,62,28,107,40.7,179
3504,13316533,male,29,189,96,4,83,38.6,11
3505,10431709,male,37,197,100,5,87,39.1,19
3506,16488801,female,33,159,60,25,104,40.8,150
3507,12052844,female,38,151,52,23,98,40.8,128
3508,19948051,male,78,181,85,29,107,40.6,248
3509,12436331,male,70,181,89,6,90,39.3,34
3510,19542706,male,47,190,89,24,104,40.7,161
3511,11435096,male,29,188,91,10,89,39.9,36
3512,16069588,female,29,150,48,11,102,40,65
3513,11403023,female,21,170,68,27,109,40.9,168
3514,17703398,male,53,191,91,17,92,40.5,89
3515,18142487,female,40,161,59,22,96,40.7,116
3516,16699098,male,22,188,80,11,86,40.1,28
3517,19569081,female,32,167,73,6,88,38.8,25
3518,19700195,female,21,171,66,16,97,40.2,79
3519,10299836,female,60,173,71,14,93,40.1,72
3520,10008086,male,56,165,74,25,93,40.8,129
3521,14964864,female,54,153,51,8,87,39.5,37
3522,17993246,female,77,160,63,9,98,39.6,55
3523,10578169,male,37,191,90,12,98,39.7,64
3524,10383107,male,64,199,104,6,88,39.6,33
3525,19390081,male,41,179,84,19,103,40.6,117
3526,15634803,male,60,173,82,2,81,37.7,7
3527,10259305,male,38,192,90,25,101,41,146
3528,18137480,female,49,174,72,20,100,40.6,114
3529,10578173,male,22,188,92,11,96,39.6,48
3530,14027942,male,40,197,102,19,99,40.7,112
3531,12907380,male,38,186,81,2,84,38,6
3532,10679148,male,47,183,91,20,94,40.5,105
3533,13713618,female,53,168,64,6,89,39.7,28
3534,11731755,male,37,178,81,28,112,40.8,203
3535,17913027,female,48,180,75,27,99,40.3,149
3536,11860323,female,54,153,52,9,92,39.9,47
3537,11894971,male,44,188,88,24,106,40.7,164
3538,11187506,female,44,172,68,25,106,40.8,157
3539,13758779,female,32,171,73,29,104,40.7,168
3540,14239606,male,33,193,98,2,77,38.1,4
3541,15083097,female,47,158,57,2,79,38.3,7
3542,12548618,female,32,176,70,24,101,40.6,133
3543,19985269,female,52,172,72,11,98,39.9,61
3544,15559115,female,47,163,62,25,99,40.3,142
3545,14799183,male,20,183,84,15,92,40.3,52
3546,14932910,female,40,168,66,6,82,39,22
3547,19797460,female,35,171,66,25,108,40.5,160
3548,18523273,male,29,184,90,27,105,40.6,162
3549,18626097,male,59,188,98,13,96,40.4,81
3550,18057763,male,28,174,73,28,104,40.9,152
3551,10684828,male,70,189,96,24,113,40.9,224
3552,16779958,male,52,183,84,18,100,40.4,112
3553,14230977,female,40,178,75,24,108,40.8,152
3554,14344454,male,29,185,86,23,106,40.7,140
3555,11050750,female,40,162,63,29,116,40.9,214
3556,13414467,male,53,194,90,24,108,40.8,183
3557,11691891,female,79,161,67,9,89,39.8,46
3558,13568749,male,26,182,85,3,84,38.8,8
3559,17973811,female,31,164,57,22,109,40.7,144
3560,14456626,female,21,165,61,3,84,38.7,11
3561,12653804,female,39,152,57,22,102,40.5,131
3562,13377470,female,21,174,66,16,104,40.3,91
3563,18695596,female,48,159,59,5,87,39.3,22
3564,13361468,male,20,171,69,12,100,40.1,52
3565,14195854,male,56,183,86,19,103,40.3,131
3566,15757138,female,46,148,51,14,99,40.1,81
3567,18558643,female,76,171,66,6,98,39.3,36
3568,11359886,female,77,184,81,27,105,40.8,178
3569,10026750,female,48,171,70,13,95,40.4,67
3570,11616478,female,71,176,72,6,92,39.3,31
3571,14472159,male,33,171,70,18,97,40.3,82
3572,12810706,female,40,156,55,26,105,40.6,164
3573,12342367,male,56,182,85,6,96,39.2,35
3574,10407006,female,35,157,61,11,84,39.8,43
3575,17493104,male,76,172,75,4,76,38.9,14
3576,16065360,male,28,194,95,29,106,40.8,180
3577,17965001,male,23,172,78,20,97,40.3,85
3578,10454071,female,36,175,70,5,92,39,23
3579,10407316,female,26,144,52,11,96,39.8,56
3580,10783304,female,54,159,60,19,104,40.6,121
3581,10745078,male,55,189,93,14,98,40.2,88
3582,12293039,male,49,165,70,26,99,40.7,146
3583,18361156,female,39,165,65,19,106,40.4,119
3584,11280148,female,37,169,68,26,110,40.8,172
3585,16324636,female,73,165,66,10,92,40,53
3586,12781381,female,48,169,69,7,88,39.3,31
3587,10504495,male,21,197,98,18,102,39.8,96
3588,15281308,female,24,168,61,19,103,40.3,109
3589,15717463,female,52,166,63,13,102,40.2,79
3590,19333789,female,33,155,58,19,108,41,123
3591,12561963,male,24,190,85,4,90,38.9,14
3592,19416338,female,44,164,61,8,89,39.4,37
3593,17777009,female,24,150,51,1,85,37.6,4
3594,16407758,female,43,178,78,16,96,40.3,81
3595,11437286,female,54,186,78,27,105,40.8,168
3596,11867929,female,66,169,73,10,88,39.6,47
3597,19274482,female,22,173,66,20,93,40.8,91
3598,10971872,female,46,181,75,11,88,39.7,47
3599,18523193,female,49,165,68,3,82,38.8,11
3600,15222770,male,26,202,104,13,103,40,76
3601,11388698,male,40,189,89,11,99,40.1,62
3602,18167192,female,35,177,71,14,103,40,81
3603,16376436,female,36,154,59,5,87,39.3,21
3604,18218792,male,20,186,83,5,102,39.1,25
3605,16006999,female,58,171,74,11,81,40.1,42
3606,10098080,male,25,175,78,28,108,40.9,168
3607,18922370,female,24,171,68,11,89,39.6,45
3608,13887001,male,72,191,98,14,89,40.3,82
3609,19910249,male,44,183,82,1,80,37.7,3
3610,13781321,male,38,192,89,3,78,38.9,7
3611,11621985,male,50,170,73,26,104,40.8,169
3612,19741778,male,67,204,102,3,75,38.8,11
3613,19147723,male,30,190,90,15,92,40.2,61
3614,10602562,male,67,190,87,10,90,39.9,55
3615,16557786,male,20,209,109,23,99,40.6,117
3616,13531243,male,54,182,81,20,106,40.6,143
3617,11037174,female,29,181,71,5,81,39,17
3618,16429622,female,25,153,58,20,102,40.4,113
3619,14598018,male,39,194,94,1,84,37.8,3
3620,19687890,female,54,181,85,21,101,40.4,120
3621,10679437,female,21,156,56,1,86,37.4,4
3622,12129584,female,62,176,77,30,116,40.6,227
3623,19715842,female,67,145,52,26,108,40.7,186
3624,11171031,male,30,182,84,13,99,40.3,65
3625,18914851,female,24,172,67,16,97,40.2,80
3626,16856583,male,20,163,70,16,102,40.2,75
3627,18524844,female,61,155,56,23,106,40.4,156
3628,12084103,male,35,205,100,15,92,40.2,68
3629,12253064,male,77,207,105,13,101,39.9,105
3630,14294058,female,54,171,70,8,78,39.1,28
3631,18869437,female,32,157,58,2,89,37.9,9
3632,12027550,female,35,169,69,22,107,40.8,137
3633,11519985,male,66,181,90,20,101,40.6,144
3634,11879530,male,40,183,83,9,82,39.4,26
3635,18890342,female,25,163,65,18,100,40.6,97
3636,10666751,male,75,171,75,2,81,38.4,9
3637,13889180,female,39,182,72,17,99,39.9,92
3638,10277943,female,21,166,62,26,113,40.7,175
3639,17372184,male,27,179,73,3,85,38.8,8
3640,13707141,male,32,186,91,10,93,39.7,44
3641,12477226,male,23,154,60,9,90,39.5,25
3642,15973862,male,58,188,88,18,101,40.3,122
3643,10320322,female,25,174,74,9,85,39.6,33
3644,15918487,male,59,195,104,15,92,40.3,87
3645,15452606,male,27,197,100,29,111,40.9,204
3646,17791415,male,58,177,78,16,98,40.4,97
3647,14429861,female,28,162,58,4,75,38.8,11
3648,13929949,male,24,183,82,29,108,40.7,175
3649,14224782,male,66,176,83,27,102,40.7,194
3650,13650851,male,39,188,88,16,97,40.6,84
3651,16082376,female,68,150,53,8,76,39.8,30
3652,14611732,female,54,157,63,20,96,40.7,110
3653,16957143,male,37,196,104,15,101,40.2,91
3654,14333587,male,23,189,90,15,90,40.1,52
3655,19701266,female,20,165,61,28,102,41,155
3656,17487188,female,73,167,71,27,98,40.7,160
3657,17271452,male,43,198,101,17,100,40.5,105
3658,19298349,female,51,171,72,30,108,41.1,197
3659,15576113,male,63,185,90,29,112,40.9,252
3660,17081240,male,72,188,88,20,96,40.7,134
3661,14326264,female,32,185,85,8,87,39.8,31
3662,19324111,female,70,173,70,19,94,40.7,104
3663,10935309,male,35,169,68,7,86,38.9,21
3664,10346831,male,40,185,90,17,94,40.5,83
3665,10108209,female,61,147,56,18,98,40.2,106
3666,19711391,male,30,177,79,15,96,39.9,67
3667,15089150,male,29,196,100,24,106,40.6,153
3668,19066888,female,36,138,41,17,97,40.1,95
3669,17861443,male,28,178,78,14,90,40.1,48
3670,11447184,female,42,164,57,16,93,40.3,80
3671,14629795,female,39,162,63,13,89,40.2,58
3672,19964969,female,72,168,69,28,113,40.8,211
3673,12943060,female,79,164,67,12,97,40.2,72
3674,18538549,female,29,186,80,5,90,39.1,21
3675,14117026,female,31,168,64,20,100,40.1,110
3676,11078868,female,35,159,59,6,82,39.2,22
3677,16650459,female,25,165,68,1,78,37.5,3
3678,18551283,male,27,193,92,25,111,40.6,171
3679,10205471,male,47,166,71,9,95,39.5,45
3680,12658315,male,51,194,96,12,99,39.9,75
3681,13970593,male,26,199,96,26,101,40.9,140
3682,17413500,female,25,162,59,23,97,40.5,118
3683,18405595,female,30,168,68,13,97,39.7,66
3684,16713463,female,40,162,66,22,101,40.9,126
3685,14076216,male,41,192,90,28,113,40.8,218
3686,10354557,male,44,175,78,15,100,40.5,86
3687,18626875,female,62,156,57,6,91,39.6,31
3688,11671969,male,29,197,92,22,97,40.8,107
3689,13719627,male,64,192,96,16,96,40.4,103
3690,10808502,male,27,167,67,14,91,40.1,46
3691,18244985,male,78,185,87,24,104,40.5,196
3692,10848574,male,78,180,90,8,87,39.6,45
3693,10204638,male,59,172,80,16,102,40,109
3694,15604311,female,42,156,54,7,86,39.3,30
3695,16231616,male,64,195,101,30,109,41,256
3696,12685860,male,20,191,95,21,103,40.7,113
3697,18066882,male,25,174,77,6,85,39,15
3698,18581701,male,21,181,79,11,88,39.9,31
3699,14903042,male,78,201,108,12,89,40,76
3700,13220276,female,57,171,66,26,103,41.1,162
3701,14425401,female,59,140,47,24,99,40.6,146
3702,12642027,male,34,206,114,22,95,40.6,116
3703,19570538,female,47,162,64,9,87,39.7,39
3704,10681639,male,66,174,81,14,87,40.2,68
3705,14699748,female,69,171,68,27,104,40.6,176
3706,17795547,male,32,175,72,6,82,39.4,14
3707,19374616,male,52,189,85,25,105,40.6,175
3708,16647083,female,24,172,64,30,104,40.7,174
3709,17244118,female,26,169,68,9,85,39.5,34
3710,19149260,female,23,160,57,7,85,39.3,27
3711,14898133,female,44,181,80,2,83,38.3,7
3712,11387224,male,34,179,85,12,93,39.9,52
3713,12954041,female,68,162,67,21,98,40.3,124
3714,19600305,female,22,154,55,20,100,40.3,109
3715,17810855,female,28,175,72,7,93,39.5,32
3716,19251887,female,73,153,55,23,107,41.1,163
3717,13049157,female,24,175,72,15,90,40.3,63
3718,13092026,male,29,170,69,10,88,39.7,30
3719,15529573,male,29,178,81,28,106,40.9,167
3720,11826065,female,22,147,55,7,87,39.6,28
3721,11277029,female,59,166,68,14,89,40.3,66
3722,19287759,male,49,186,89,26,101,41.3,165
3723,10434174,female,58,181,78,5,87,39.2,22
3724,12348988,female,43,167,63,9,94,39.6,46
3725,17807335,male,57,173,72,6,90,39.3,28
3726,10493760,female,48,154,60,18,104,40.6,113
3727,12559026,female,72,168,73,4,79,38.9,15
3728,13705532,female,24,174,63,17,95,40.3,82
3729,14257916,male,63,187,91,26,108,40.8,211
3730,17774574,male,43,202,104,19,100,40.7,118
3731,18346211,male,71,199,104,22,105,40.7,183
3732,10218344,female,25,158,55,3,76,38.4,9
3733,18440252,female,26,156,53,14,93,40.3,67
3734,14812574,male,60,190,89,10,101,39.8,69
3735,12318905,male,60,184,89,12,89,40.2,61
3736,16615240,female,28,165,66,21,111,40.7,138
3737,17003467,female,65,163,65,4,84,39.3,17
3738,13938842,male,21,169,67,13,91,40.1,39
3739,19912651,male,25,181,82,3,81,38.7,6
3740,19790099,male,71,179,90,15,94,40,96
3741,17883897,male,53,178,88,12,97,40,71
3742,18689960,male,70,177,84,20,104,40.6,154
3743,17625916,female,66,165,63,26,98,40.7,153
3744,18517008,male,30,186,89,14,86,39.7,44
3745,19275069,male,39,181,81,3,77,37.9,6
3746,19927461,male,29,165,66,17,92,40.4,60
3747,12604799,male,66,179,84,6,87,39.4,30
3748,18405143,female,29,161,57,10,91,39.9,46
3749,18688019,female,27,158,57,27,110,40.6,178
3750,12695262,female,21,163,58,10,88,39.9,41
3751,13228796,female,37,149,55,25,106,40.5,159
3752,17070353,male,62,166,77,5,82,38.8,19
3753,14285377,male,30,190,89,16,95,40.1,72
3754,16771670,female,72,183,82,10,89,40.1,48
3755,14061500,female,35,152,51,27,105,41.2,169
3756,11346458,female,32,157,60,21,97,40.5,110
3757,19032972,male,54,176,77,18,100,40.6,111
3758,10527969,female,23,179,70,25,111,40.8,161
3759,18278194,male,36,191,96,2,82,38.4,6
3760,18351725,female,71,174,74,4,86,39,18
3761,11383161,female,65,166,68,18,101,40.4,110
3762,17178819,male,32,194,93,26,102,40.7,150
3763,19499822,female,35,169,65,25,110,41.1,165
3764,19417282,male,29,190,92,22,93,40.5,93
3765,11606421,male,62,190,90,7,82,39.4,29
3766,19754500,female,33,159,59,2,84,37.9,8
3767,14307694,female,47,158,54,26,113,40.4,190
3768,13958299,male,43,203,103,21,105,40.2,146
3769,15525873,female,62,152,52,8,85,39.5,37
3770,14964241,female,43,159,60,6,83,39,24
3771,19518777,female,36,160,59,6,84,39.4,24
3772,16027618,female,52,150,51,3,83,38.2,13
3773,17488683,male,51,173,73,21,112,40.6,163
3774,15384983,male,25,195,98,11,89,39.9,39
3775,16626353,male,48,178,78,1,77,37.8,2
3776,15031392,male,71,186,90,20,105,40.4,161
3777,17157156,male,43,197,96,13,94,40.2,67
3778,18454162,male,21,185,84,3,85,38.6,7
3779,11585623,male,67,188,98,15,89,40.2,84
3780,19553846,female,45,177,76,17,103,40.2,100
3781,18199020,male,50,183,87,10,88,39.6,44
3782,10968504,male,23,183,82,20,105,40.7,111
3783,12948429,female,40,145,49,1,87,38,4
